id,match_id,team,team_side,event,player_id,player_name,position,match_time_minute,half_period,video_timestamp,duration,in_possession,origin_x,origin_y,is_opponent_half,origin_third,outcome,type,pass_type,receiver_name,pass_end_x,pass_end_y,pass_end_third,pass_direction,is_key_pass,shot_type,is_outside_the_box,blocker_name,keeper_name,duel_type,defender_name,player_out,player_out_position,player_in,player_in_position,created_at
evt_0602,match_19_sbu_vs_2wfc,San Beda University,right,Dribble,21,Bel Escodo,CAM,4140,2,5271.029321,6.0,true,58.52,87.01,false,middle third,Successful,,,,,,,,,,true,,,,,,,,,2025-10-25T07:31:41+02:00
evt_0603,match_19_sbu_vs_2wfc,San Beda University,right,Pass,23,Sam Salingay,ST,4146,2,5276.306881,6.0,true,55.27,76.89,false,middle third,Intercepted,Through Ball,Through Ball,,79.52,34.13,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:31:58+02:00
evt_0604,match_19_sbu_vs_2wfc,San Beda University,right,Foul,42,Harvy Barro,CDM,4151,2,5282.050674,5.0,false,68.77,48.76,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:32:12+02:00
evt_0605,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,107,,0,4160,2,5290.845078,9.0,true,65.27,46.51,true,middle third,Successful,Long,Long,,39.02,14.25,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:32:30+02:00
evt_0606,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,100,,0,4164,2,5294.865552,4.0,true,36.52,20.63,false,defensive third,Successful,Short,Short,,34.02,33.38,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:33:10+02:00
evt_0607,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,98,,0,4166,2,5297.179639,2.0,true,34.77,33.38,false,defensive third,Successful,Through Ball,Through Ball,,15.27,29.63,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:33:22+02:00
evt_0608,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,105,,0,4170,2,5300.449192,4.0,true,14.02,33.76,false,defensive third,Successful,Short,Short,,17.52,45.38,defensive third,Forward Pass,False,,true,,,,,,,,,2025-10-25T07:33:34+02:00
evt_0609,match_19_sbu_vs_2wfc,2 Worlds FC,left,Shot,98,,0,4170,2,5301.118657,0.0,true,17.52,49.88,false,defensive third,Off Target,Right Foot,,,,,,,,,true,,,,,,,,,2025-10-25T07:33:51+02:00
evt_0610,match_19_sbu_vs_2wfc,San Beda University,right,Duel,23,Sam Salingay,ST,4203,2,5333.757766,33.0,false,56.77,55.51,false,middle third,Unsuccessful,Aerial,,,,,,,,,true,,,,,,,,,2025-10-25T07:34:48+02:00
evt_0611,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,102,,0,4206,2,5336.804899,3.0,true,31.02,67.89,false,defensive third,Successful,Short,Short,,28.02,52.88,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:35:20+02:00
evt_0612,match_19_sbu_vs_2wfc,San Beda University,right,Tackle,42,Harvy Barro,CDM,4210,2,5340.589822,4.0,false,28.77,51.38,true,middle third,Unsuccessful,,,,,,,,,,true,,,,,,,,,2025-10-25T07:35:32+02:00
evt_0613,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,105,,0,4211,2,5342.271462,1.0,true,28.02,57.38,false,defensive third,Successful,Through Ball,Through Ball,,9.02,86.26,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:35:44+02:00
evt_0614,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,102,,0,4215,2,5346.061557,4.0,true,15.02,90.01,false,defensive third,Unsuccessful,,,,15.77,86.26,defensive third,Lateral Pass,False,,true,,,,,,,,,2025-10-25T07:36:00+02:00
evt_0615,match_19_sbu_vs_2wfc,2 Worlds FC,left,Throw-in,102,,0,4233,2,5363.493338,18.0,false,15.77,99.02,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:36:19+02:00
evt_0616,match_19_sbu_vs_2wfc,San Beda University,right,Pass,42,Harvy Barro,CDM,4250,2,5381.092787,17.0,true,15.02,60.76,true,attacking third,Intercepted,Short,Short,,27.02,72.39,middle third,Back Pass,False,,false,,,,,,,,,2025-10-25T07:36:48+02:00
evt_0617,match_19_sbu_vs_2wfc,San Beda University,right,Tackle,42,Harvy Barro,CDM,4253,2,5383.89745,3.0,false,28.02,67.14,true,middle third,Successful,,,,,,,,,,true,,,,,,,,,2025-10-25T07:37:00+02:00
evt_0618,match_19_sbu_vs_2wfc,San Beda University,right,Dribble,21,Bel Escodo,CAM,4262,2,5392.581931,9.0,true,68.02,75.76,false,defensive third,Successful,,,,,,,,,,true,,,,,,,,,2025-10-25T07:37:26+02:00
evt_0619,match_19_sbu_vs_2wfc,San Beda University,right,Shot,21,Bel Escodo,CAM,4266,2,5396.332592,4.0,true,74.52,52.13,false,defensive third,Blocked,Right Foot,,,,,,,,,true,,,,,,,,,2025-10-25T07:37:43+02:00
evt_0620,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,98,,0,4415,2,5545.857454,149.0,true,37.27,21,false,defensive third,Unsuccessful,Short,Short,,34.02,9.38,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:39:04+02:00
evt_0621,match_19_sbu_vs_2wfc,San Beda University,right,Throw-in,41,Diegocarl Digal,CB,4419,2,5549.757718,4.0,false,33.02,4.13,true,middle third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:39:14+02:00
evt_0622,match_19_sbu_vs_2wfc,San Beda University,right,Pass,42,Harvy Barro,CDM,4425,2,5555.739111,6.0,true,31.52,21,true,middle third,Unsuccessful,Short,Short,,36.02,29.63,middle third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:39:44+02:00
evt_0623,match_19_sbu_vs_2wfc,San Beda University,right,Possession Loss,42,Harvy Barro,CDM,4426,2,5556.950763,1.0,false,35.52,24,true,middle third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:39:53+02:00
evt_0624,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,106,,0,4427,2,5557.624525,1.0,true,36.77,31.13,false,defensive third,Successful,Short,Short,,29.02,33.38,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:40:26+02:00
evt_0625,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,98,,0,4428,2,5559.095826,1.0,true,29.02,38.26,false,defensive third,Successful,Short,Short,,18.02,42.76,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:40:39+02:00
evt_0626,match_19_sbu_vs_2wfc,2 Worlds FC,left,Dribble,105,,0,4433,2,5563.446677,5.0,true,17.02,42.38,false,defensive third,Successful,,,,,,,,,,true,,,,,,,,,2025-10-25T07:40:51+02:00
evt_0627,match_19_sbu_vs_2wfc,2 Worlds FC,left,Shot,105,,0,4433,2,5563.446677,0.0,true,16.27,42.76,false,defensive third,On Target,Left Foot,,,,,,,,,true,,,,,,,,,2025-10-25T07:40:59+02:00
evt_0628,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,99,,0,4458,2,5588.976615,25.0,true,28.52,84.39,false,defensive third,Unsuccessful,Through Ball,Through Ball,,13.52,76.89,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:41:49+02:00
evt_0629,match_19_sbu_vs_2wfc,San Beda University,right,Recovery,15,Jul Aningalan,CB,4459,2,5590.254416,1.0,false,9.77,77.64,true,attacking third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:41:58+02:00
evt_0630,match_19_sbu_vs_2wfc,2 Worlds FC,left,Foul,105,,0,4464,2,5594.890143,5.0,false,7.52,65.64,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:42:11+02:00
evt_0631,match_19_sbu_vs_2wfc,San Beda University,right,Free Kick,14,Jaro Libarnes,CB,4505,2,5636.252175,41.0,false,7.02,64.51,true,attacking third,,,,,,,,,,,false,,,,,,,,,2025-10-25T07:42:26+02:00
evt_0632,match_19_sbu_vs_2wfc,2 Worlds FC,left,Recovery,98,,0,4511,2,5642.274661,6.0,false,40.27,33.38,false,middle third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:42:57+02:00
evt_0633,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,98,,0,4513,2,5643.370966,2.0,true,41.77,35.63,false,middle third,Successful,Short,Short,,38.02,48.01,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:43:08+02:00
evt_0634,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,105,,0,4514,2,5644.908568,1.0,true,36.27,49.13,false,defensive third,Successful,Short,Short,,21.77,42.38,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:43:18+02:00
evt_0635,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,106,,0,4517,2,5647.312281,3.0,true,19.27,45.01,false,defensive third,Successful,Short,Short,,22.27,56.63,defensive third,Forward Pass,False,,true,,,,,,,,,2025-10-25T07:43:30+02:00
evt_0636,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,105,,0,4519,2,5650.063196,2.0,true,20.77,64.51,false,defensive third,Intercepted,Through Ball,Through Ball,,16.02,42.38,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:43:49+02:00
evt_0637,match_19_sbu_vs_2wfc,2 Worlds FC,left,Recovery,98,,0,4523,2,5654.05492,4.0,false,19.52,37.13,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:44:00+02:00
evt_0638,match_19_sbu_vs_2wfc,2 Worlds FC,left,Dribble,105,,0,4528,2,5659.063402,5.0,true,4.77,19.13,false,defensive third,Unsuccessful,,,,,,,,,,true,,,,,,,,,2025-10-25T07:44:22+02:00
evt_0639,match_19_sbu_vs_2wfc,2 Worlds FC,left,Corner,100,,0,4577,2,5707.598497,49.0,false,4.02,6.38,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:44:47+02:00
evt_0640,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,100,,0,4581,2,5712.188197,4.0,true,4.02,5.63,false,defensive third,Successful,Cross,Cross,,3.77,66.39,defensive third,Lateral Pass,False,,true,,,,,,,,,2025-10-25T07:45:11+02:00
evt_0641,match_19_sbu_vs_2wfc,2 Worlds FC,left,Shot,105,,0,4581,2,5712.188197,0.0,true,3.77,66.01,false,defensive third,Off Target,Header,,,,,,,,,true,,,,,,,,,2025-10-25T07:45:17+02:00
evt_0642,match_19_sbu_vs_2wfc,San Beda University,right,Duel,23,Sam Salingay,ST,4778,2,5908.904286,197.0,false,57.77,78.76,false,middle third,Unsuccessful,Aerial,,,,,,,,,true,,,,,,,,,2025-10-25T07:45:49+02:00
evt_0643,match_19_sbu_vs_2wfc,San Beda University,right,Possession Loss,19,Kirvy Tabelin,CAM,4794,2,5924.700299,16.0,false,66.77,87.76,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:46:11+02:00
evt_0644,match_19_sbu_vs_2wfc,San Beda University,right,Interception,22,Pius Encaya,ST,4802,2,5932.434789,8.0,false,59.77,83.64,false,middle third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:46:25+02:00
evt_0645,match_19_sbu_vs_2wfc,San Beda University,right,Pass,42,Harvy Barro,CDM,4804,2,5934.929516,2.0,true,60.52,69.76,false,defensive third,Successful,Short,Short,,69.52,79.51,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:46:37+02:00
evt_0646,match_19_sbu_vs_2wfc,San Beda University,right,Pass,22,Pius Encaya,ST,4806,2,5936.519015,2.0,true,70.27,78.01,false,defensive third,Successful,Short,Short,,60.77,82.89,defensive third,Forward Pass,False,,true,,,,,,,,,2025-10-25T07:46:53+02:00
evt_0647,match_19_sbu_vs_2wfc,San Beda University,right,Pass,19,Kirvy Tabelin,CAM,4810,2,5940.391344,4.0,true,60.52,83.26,false,defensive third,Intercepted,Long,Long,,73.27,30.75,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:47:08+02:00
evt_0648,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,98,,0,4815,2,5945.724113,5.0,true,57.77,27.75,true,middle third,Intercepted,Short,Short,,40.27,31.13,middle third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:47:53+02:00
evt_0649,match_19_sbu_vs_2wfc,San Beda University,right,Pass,14,Jaro Libarnes,CB,4818,2,5948.36269,3.0,true,54.52,34.51,false,middle third,Unsuccessful,Short,Short,,66.52,45.76,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:48:12+02:00
evt_0650,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,107,,0,4822,2,5952.341423,4.0,true,70.52,34.88,true,middle third,Successful,Long,Long,,39.27,34.13,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:48:41+02:00
evt_0651,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,98,,0,4823,2,5953.367293,1.0,true,38.77,34.13,false,defensive third,Successful,Short,Short,,36.77,23.63,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:48:50+02:00
evt_0652,match_19_sbu_vs_2wfc,2 Worlds FC,left,Duel,100,,0,4829,2,5959.553668,6.0,false,18.77,18.75,false,defensive third,Successful,Ground,,,,,,,,,true,,,,,,,,,2025-10-25T07:49:10+02:00
evt_0653,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,100,,0,4830,2,5960.685616,1.0,true,18.52,24,false,defensive third,Successful,Short,Short,,21.52,37.13,defensive third,Forward Pass,False,,true,,,,,,,,,2025-10-25T07:49:20+02:00
evt_0654,match_19_sbu_vs_2wfc,2 Worlds FC,left,Offside,100,,0,4838,2,5968.340735,8.0,false,15.27,16.13,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:49:48+02:00
evt_0655,match_19_sbu_vs_2wfc,San Beda University,right,Free Kick,41,Diegocarl Digal,CB,4859,2,5989.399413,21.0,false,19.52,20.63,true,attacking third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:50:25+02:00
evt_0656,match_19_sbu_vs_2wfc,San Beda University,right,Duel,22,Pius Encaya,ST,4864,2,5994.754791,5.0,false,62.02,22.13,false,defensive third,Unsuccessful,Aerial,,,,,,,,,true,,,,,,,,,2025-10-25T07:50:58+02:00
evt_0657,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,100,,0,4867,2,5998.011239,3.0,true,44.77,7.5,false,middle third,Successful,Short,Short,,44.02,21.38,middle third,Lateral Pass,False,,true,,,,,,,,,2025-10-25T07:51:17+02:00
evt_0658,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,106,,0,4868,2,5999.12567,1.0,true,41.27,18.38,false,middle third,Successful,Short,Short,,26.77,29.63,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:51:28+02:00
evt_0659,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,98,,0,4873,2,6003.87585,5.0,true,36.52,32.26,false,defensive third,Intercepted,Through Ball,Through Ball,,20.02,59.26,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:51:50+02:00
evt_0660,match_19_sbu_vs_2wfc,San Beda University,right,Dribble,15,Jul Aningalan,CB,4876,2,6006.623421,3.0,true,19.77,63.01,true,attacking third,Successful,,,,,,,,,,true,,,,,,,,,2025-10-25T07:52:13+02:00
evt_0661,match_19_sbu_vs_2wfc,San Beda University,right,Pass,15,Jul Aningalan,CB,4880,2,6010.664017,4.0,true,21.27,71.64,true,attacking third,Successful,Short,Short,,34.27,93.01,middle third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:52:27+02:00
evt_0662,match_19_sbu_vs_2wfc,San Beda University,right,Duel,43,Edvard Omitade,RWB,4883,2,6013.418763,3.0,false,31.02,93.76,true,middle third,Unsuccessful,Ground,,,,,,,,,true,,,,,,,,,2025-10-25T07:52:44+02:00
evt_0663,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,102,,0,4884,2,6014.968884,1.0,true,29.02,85.89,false,defensive third,Successful,Short,Short,,20.52,64.51,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T07:53:03+02:00
evt_0664,match_19_sbu_vs_2wfc,San Beda University,right,Foul,15,Jul Aningalan,CB,4897,2,6027.451313,13.0,false,15.52,62.63,true,attacking third,,,,,,,,,,,false,,,,,,,,,2025-10-25T07:53:53+02:00
evt_0665,match_19_sbu_vs_2wfc,San Beda University,right,Yellow Card,15,Jul Aningalan,CB,4897,2,6027.451313,0.0,false,15.52,63.76,true,attacking third,,,,,,,,,,,false,,,,,,,,,2025-10-25T07:53:57+02:00
evt_0666,match_19_sbu_vs_2wfc,2 Worlds FC,left,Free Kick,102,,0,4960,2,6091.06983,63.0,false,18.02,70.14,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:54:40+02:00
evt_0667,match_19_sbu_vs_2wfc,2 Worlds FC,left,Shot,102,,0,4964,2,6094.361869,4.0,true,18.52,68.64,false,defensive third,On Target,Right Foot,,,,,,,,,true,,,,,,,,,2025-10-25T07:54:54+02:00
evt_0668,match_19_sbu_vs_2wfc,2 Worlds FC,left,Corner,100,,0,4985,2,6116.163153,21.0,false,3.27,6,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:55:16+02:00
evt_0669,match_19_sbu_vs_2wfc,San Beda University,right,Foul,22,Pius Encaya,ST,4994,2,6125.031587,9.0,false,26.77,50.63,true,middle third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:55:32+02:00
evt_0670,match_19_sbu_vs_2wfc,2 Worlds FC,left,Free Kick,103,,0,5041,2,6171.276075,47.0,false,22.27,56.63,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:56:07+02:00
evt_0671,match_19_sbu_vs_2wfc,2 Worlds FC,left,Shot,103,,0,5054,2,6184.571523,13.0,true,22.02,55.13,false,defensive third,Off Target,Right Foot,,,,,,,,,true,,,,,,,,,2025-10-25T07:56:26+02:00
evt_0672,match_19_sbu_vs_2wfc,San Beda University,right,Duel,43,Edvard Omitade,RWB,5078,2,6208.647108,24.0,false,62.27,82.51,false,defensive third,Unsuccessful,Aerial,,,,,,,,,true,,,,,,,,,2025-10-25T07:57:07+02:00
evt_0673,match_19_sbu_vs_2wfc,San Beda University,right,Foul,22,Pius Encaya,ST,5084,2,6215.063735,6.0,false,62.27,62.63,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:57:24+02:00
evt_0674,match_19_sbu_vs_2wfc,2 Worlds FC,left,Free Kick,101,,0,5111,2,6241.347963,27.0,false,61.27,67.51,true,middle third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:57:51+02:00
evt_0675,match_19_sbu_vs_2wfc,2 Worlds FC,left,Duel,101,,0,5120,2,6251.122494,9.0,false,16.02,57.01,false,defensive third,Unsuccessful,Aerial,,,,,,,,,true,,,,,,,,,2025-10-25T07:58:30+02:00
evt_0676,match_19_sbu_vs_2wfc,San Beda University,right,Clearance,14,Jaro Libarnes,CB,5126,2,6256.55858,6.0,false,20.52,50.26,true,attacking third,,,,,,,,,,,true,,,,,,,,,2025-10-25T07:58:51+02:00
evt_0677,match_19_sbu_vs_2wfc,2 Worlds FC,left,Dribble,106,,0,5130,2,6260.404262,4.0,true,37.27,49.51,false,defensive third,Unsuccessful,,,,,,,,,,true,,,,,,,,,2025-10-25T07:59:36+02:00
evt_0678,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,106,,0,5132,2,6262.849152,2.0,true,51.27,43.88,true,middle third,Successful,Short,Short,,56.27,52.13,middle third,Forward Pass,False,,true,,,,,,,,,2025-10-25T07:59:53+02:00
evt_0679,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,101,,0,5135,2,6266.176718,3.0,true,55.77,56.63,true,middle third,Successful,Long,Long,,86.02,51.38,attacking third,Forward Pass,False,,true,,,,,,,,,2025-10-25T08:00:05+02:00
evt_0680,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,96,,0,5138,2,6268.772316,3.0,true,82.27,52.51,true,attacking third,Intercepted,Long,Long,,72.27,23.63,middle third,Back Pass,False,,true,,,,,,,,,2025-10-25T08:00:23+02:00
evt_0681,match_19_sbu_vs_2wfc,San Beda University,right,Shot,20,Laurence Fernandez,LWB,5141,2,6272.270022,3.0,true,84.27,34.13,false,defensive third,Goal,Right Foot,,,,,,,,,true,,,,,,,,,2025-10-25T08:00:43+02:00
evt_0682,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,98,,0,5180,2,6311.202455,39.0,true,49.52,50.26,false,middle third,Successful,Short,Short,,62.77,51.76,middle third,Forward Pass,False,,true,,,,,,,,,2025-10-25T08:01:09+02:00
evt_0683,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,106,,0,5184,2,6314.96042,4.0,true,66.77,57.38,true,middle third,Intercepted,Long,Long,,27.02,62.63,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T08:01:28+02:00
evt_0684,match_19_sbu_vs_2wfc,San Beda University,right,Pass,19,Kirvy Tabelin,CAM,5188,2,6318.380738,4.0,true,30.27,63.76,true,middle third,Successful,Short,Short,,43.27,65.26,middle third,Back Pass,False,,true,,,,,,,,,2025-10-25T08:01:50+02:00
evt_0685,match_19_sbu_vs_2wfc,San Beda University,right,Dribble,23,Sam Salingay,ST,5191,2,6321.571504,3.0,true,37.02,66.39,true,middle third,Successful,,,,,,,,,,true,,,,,,,,,2025-10-25T08:02:02+02:00
evt_0686,match_19_sbu_vs_2wfc,San Beda University,right,Pass,23,Sam Salingay,ST,5192,2,6322.736907,1.0,true,37.27,68.26,true,middle third,Successful,Short,Short,,24.02,56.63,attacking third,Forward Pass,False,,true,,,,,,,,,2025-10-25T08:02:14+02:00
evt_0687,match_19_sbu_vs_2wfc,San Beda University,right,Pass,14,Jaro Libarnes,CB,5194,2,6325.194347,2.0,true,22.52,60.01,true,attacking third,Intercepted,Short,Short,,31.02,46.13,middle third,Back Pass,False,,true,,,,,,,,,2025-10-25T08:02:34+02:00
evt_0688,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,102,,0,5196,2,6327.070182,2.0,true,30.02,43.13,false,defensive third,Successful,Short,Short,,31.77,34.88,defensive third,Forward Pass,False,,true,,,,,,,,,2025-10-25T08:02:43+02:00
evt_0689,match_19_sbu_vs_2wfc,2 Worlds FC,left,Shot,105,,0,5199,2,6330.087528,3.0,true,31.77,34.13,false,defensive third,Blocked,Right Foot,,,,,,,,,true,,,,,,,,,2025-10-25T08:03:07+02:00
evt_0690,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,106,,0,5203,2,6333.441582,4.0,true,35.02,36.01,false,defensive third,Successful,Short,Short,,36.02,48.76,defensive third,Lateral Pass,False,,true,,,,,,,,,2025-10-25T08:03:22+02:00
evt_0691,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,103,,0,5203,2,6334.166744,0.0,true,35.52,48.38,false,defensive third,Successful,Short,Short,,28.02,45.76,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T08:03:30+02:00
evt_0692,match_19_sbu_vs_2wfc,2 Worlds FC,left,Dribble,106,,0,5209,2,6339.76976,6.0,true,33.77,57.01,false,defensive third,Successful,,,,,,,,,,true,,,,,,,,,2025-10-25T08:03:50+02:00
evt_0693,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,106,,0,5213,2,6344.070428,4.0,true,39.77,41.63,false,defensive third,Successful,Long,Long,,18.77,39.76,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T08:04:17+02:00
evt_0694,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,98,,0,5215,2,6345.363016,2.0,true,18.52,40.88,false,defensive third,Successful,Short,Short,,23.27,48.01,defensive third,Forward Pass,False,,true,,,,,,,,,2025-10-25T08:04:28+02:00
evt_0695,match_19_sbu_vs_2wfc,2 Worlds FC,left,Offside,105,,0,5219,2,6349.688639,4.0,false,21.27,44.63,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-10-25T08:04:41+02:00
evt_0696,match_19_sbu_vs_2wfc,San Beda University,right,Pass,13,Pedro Tagara,GK,5263,2,6393.396066,44.0,true,21.52,38.26,true,attacking third,Successful,Long,Long,,66.52,13.13,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T08:05:40+02:00
evt_0697,match_19_sbu_vs_2wfc,San Beda University,right,Throw-in,41,Diegocarl Digal,CB,5268,2,6398.971529,5.0,false,64.27,4.88,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-10-25T08:05:56+02:00
evt_0698,match_19_sbu_vs_2wfc,San Beda University,right,Duel,22,Pius Encaya,ST,5294,2,6424.313199,26.0,false,80.02,18,false,defensive third,Unsuccessful,Aerial,,,,,,,,,true,,,,,,,,,2025-10-25T08:06:37+02:00
evt_0699,match_19_sbu_vs_2wfc,San Beda University,right,Pass,22,Pius Encaya,ST,5301,2,6432.067266,7.0,true,85.52,21,false,defensive third,Unsuccessful,Cross,Cross,,83.77,63.38,defensive third,Lateral Pass,False,,true,,,,,,,,,2025-10-25T08:06:57+02:00
evt_0700,match_19_sbu_vs_2wfc,San Beda University,right,Recovery,19,Kirvy Tabelin,CAM,5306,2,6436.713797,5.0,false,78.27,88.14,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-10-25T08:07:07+02:00
evt_0701,match_19_sbu_vs_2wfc,San Beda University,right,Duel,19,Kirvy Tabelin,CAM,5312,2,6442.437726,6.0,false,86.77,81.76,false,defensive third,Unsuccessful,Ground,,,,,,,,,true,,,,,,,,,2025-10-25T08:07:24+02:00
evt_0702,match_19_sbu_vs_2wfc,San Beda University,right,Pass,15,Jul Aningalan,CB,5317,2,6447.913173,5.0,true,66.27,55.13,false,defensive third,Successful,Short,Short,,61.27,22.88,defensive third,Forward Pass,False,,true,,,,,,,,,2025-10-25T08:07:41+02:00
evt_0703,match_19_sbu_vs_2wfc,San Beda University,right,Pass,20,Laurence Fernandez,LWB,5318,2,6448.614024,1.0,true,64.77,21.38,false,defensive third,Successful,Short,Short,,53.52,24.38,middle third,Forward Pass,False,,true,,,,,,,,,2025-10-25T08:07:56+02:00
evt_0704,match_19_sbu_vs_2wfc,San Beda University,right,Pass,41,Diegocarl Digal,CB,5321,2,6452.214742,3.0,true,57.27,23.25,false,middle third,Successful,Short,Short,,70.52,6.75,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T08:08:09+02:00
evt_0705,match_19_sbu_vs_2wfc,San Beda University,right,Pass,20,Laurence Fernandez,LWB,5325,2,6455.533993,4.0,true,70.77,6.75,false,defensive third,Successful,Short,Short,,65.27,21,defensive third,Forward Pass,False,,true,,,,,,,,,2025-10-25T08:08:23+02:00
evt_0706,match_19_sbu_vs_2wfc,San Beda University,right,Possession Loss,42,Harvy Barro,CDM,5328,2,6458.80266,3.0,false,67.27,16.5,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-10-25T08:08:33+02:00
evt_0707,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,106,,0,5331,2,6461.914391,3.0,true,69.77,21,true,middle third,Successful,Short,Short,,63.77,35.26,middle third,Back Pass,False,,true,,,,,,,,,2025-10-25T08:08:46+02:00
evt_0708,match_19_sbu_vs_2wfc,2 Worlds FC,left,Pass,106,,0,5337,2,6467.324021,6.0,true,51.27,47.26,true,middle third,Successful,Through Ball,Through Ball,,20.77,61.51,defensive third,Back Pass,False,,true,,,,,,,,,2025-10-25T08:09:10+02:00
evt_0709,match_19_sbu_vs_2wfc,2 Worlds FC,left,Foul,105,,0,5344,2,6475.231079,7.0,false,10.27,66.76,false,defensive third,,,,,,,,,,,true,,,,,,,,,2025-10-25T08:09:48+02:00
